id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
3621789,Large Villa in Artà,7572808,Michael,,Artà,39.68011569787981,3.3217897547011965,Entire home/apt,265,7,0,,,52,264
10777788,Mallorcan house with Lovely patio,11087082,Joan,,Artà,39.69348078491238,3.354859732366359,Entire home/apt,70,3,28,2017-03-09,2.43,1,174
12809509,Traumhafte Finca in Arta,69830621,Ralf,,Artà,39.67566992412039,3.369579189619824,Entire home/apt,395,1,0,,,1,0
13792590,AXILO,43337979,Top Villas Mallorca,,Artà,39.686172653183064,3.3534174338594105,Entire home/apt,213,7,0,,,224,190
10404526,Beautiful Pool-Finca with 2 separate flats,53575217,Thomas,,Artà,39.680976726865026,3.306892934918442,Entire home/apt,220,5,0,,,3,258
13792432,KELLY,43337979,Top Villas Mallorca,,Artà,39.68741607813983,3.3315585814411244,Entire home/apt,148,7,0,,,224,302
10450476,Acogedor estudio al lado del mar!!,7692632,Marga,,Artà,39.73967423704222,3.280088258571502,Entire home/apt,60,7,10,2016-10-26,0.99,3,339
2193058,Casa individual y con gran jardín,9620289,Juan,,Artà,39.73252835783644,3.2753379155265385,Entire home/apt,85,7,0,,,1,321
10120856,"townhouse, local village by the sea",51936665,Mogens,,Artà,39.73968944006077,3.2801343523107964,Entire home/apt,108,3,2,2016-08-31,0.28,1,335
2641475,Gemütliches Ferienhaus a. Bauernhof,10543258,Viola,,Artà,39.669000185819264,3.3155981196497093,Entire home/apt,85,5,10,2016-12-31,0.54,4,236
17252872,Sos Monjos. Finca con piscina.,14790157,Vero,,Artà,39.6920872280324,3.351269568133448,Entire home/apt,180,5,0,,,11,365
13530907,Cas Peu,76875955,5StarsHome,,Artà,39.7429259005976,3.2876119809975766,Entire home/apt,389,1,1,2016-10-30,0.22,43,203
17168205,Villa with pool in Colònia de Sant Pere,110824504,Cristòfol,,Artà,39.73832531362747,3.281135106774309,Entire home/apt,170,6,0,,,3,303
1591588,HOME SWEET HOME :-),7779167,Cecilia,,Artà,39.692938394963896,3.3485138972188464,Entire home/apt,75,7,5,2016-09-11,0.12,2,238
2029547,House in Sa Colònia de Sant Pere,10423099,Maria Jose,,Artà,39.73720081668128,3.2797623931358904,Entire home/apt,88,5,1,2016-08-31,0.15,15,135
9074676,Relaxing sea house,1885326,Rocio,,Artà,39.75528031089581,3.3221866626194654,Entire home/apt,115,3,8,2017-03-11,0.69,2,195
15466163,Kelly! Idyllische Finca in ländlicher Umgebung,65697804,Ideal Property Mallorca,,Artà,39.687809757594636,3.3322204023690936,Entire home/apt,123,7,0,,,84,308
12239333,TULIPA Apartment w/ POOL - COLONIA SAN PERE,4200246,Pepe Pisos & Villas,,Artà,39.734455125407706,3.2725176839116425,Entire home/apt,105,1,8,2016-10-20,0.88,63,318
5324420,"Roulotte rural, espacio natural",27543489,Biel,,Artà,39.732466641475476,3.259057971569629,Entire home/apt,79,2,19,2016-09-15,0.84,1,350
3980803,Haus zum Wohlfühlen auf Mallorca,3938895,Bina,,Artà,39.731979095161975,3.272039521143164,Entire home/apt,100,2,8,2016-10-02,0.40,1,271
14925222,Sestanyol - Cozy house only 250 m from the sea,3296019,Marc,,Artà,39.7325061856859,3.259845487044745,Entire home/apt,104,5,0,,,87,335
8764301,SES MARGALIDES - 1059,3625030,Angela,,Artà,39.731253709762996,3.275784297320383,Entire home/apt,109,7,0,,,752,202
4865762,Chalet con piscina y vistas al mar.,17784038,Andreu,,Artà,39.732204087869235,3.2753139788608925,Entire home/apt,200,4,14,2016-10-02,0.63,1,254
13711915,Armonía y Relax en el centro histórico de Artà,66910673,Carlos,,Artà,39.696164493002634,3.350954386168026,Private room,70,2,2,2016-08-22,0.27,6,350
12237310,Villa Ciprer de Son Catiu,3625030,Angela,,Artà,39.67183351588636,3.3814915900330385,Entire home/apt,153,7,0,,,752,87
998536,Holiday chalet rental with pool / W,5487968,Jürgen,,Artà,39.73070268172764,3.2740132966994193,Entire home/apt,179,7,4,2015-08-25,0.09,3,264
10566776,Dúplex en Colonia de San Pedro,6504594,Celeste,,Artà,39.73838711880499,3.2794592828553406,Entire home/apt,140,4,2,2016-08-19,0.17,4,325
15251630,CASA CALMA - Ruhe pur mitten in der Natur,36037564,Peter,,Artà,39.70207981565511,3.347421271982599,Entire home/apt,150,5,0,,,1,253
2603174,"Villa by the sea, adjacent beach",13332746,Pedro,,Artà,39.754316720961384,3.3140572769558636,Entire home/apt,125,7,0,,,1,364
4999743,Charming villa at the seaside ,4046511,Happymallorca   Rentals,,Artà,39.755316636954674,3.3131731458534976,Entire home/apt,140,5,21,2016-09-26,0.94,38,142
12236481,Villa Mata de son Catiu,3625030,Angela,,Artà,39.674137673843404,3.3828698828699197,Entire home/apt,156,7,0,,,752,126
4994667,Country Villa in Artà,23072541,J Ginard,,Artà,39.68006645054777,3.3699604919644095,Entire home/apt,140,2,2,2016-08-24,0.26,1,0
2471502,Rustico y encantador piso de 100 m ,7037571,Pascual,,Artà,39.69554145923853,3.3485260942359627,Entire home/apt,60,7,4,2016-08-17,0.21,2,341
690558,Peace and romantic Oasis in Betlem,3536154,Marblau,,Artà,39.75372775351972,3.313831991791432,Entire home/apt,121,3,1,2016-07-21,0.13,4,331
17020448,CASSANDRIA - Chalet for 8 people in Montferrutx ( Colònia de Sant Pere).,80839530,Franz,,Artà,39.73419444211113,3.2735416562162194,Entire home/apt,134,7,0,,,107,163
1224688,Junior Suite en Can Moragues Artá,6630261,Felix,,Artà,39.6952778077244,3.351082130022691,Private room,170,3,0,,,2,284
13086653,"Apartamento, tranquilo a pocos metros de la playa",45918279,Dolores,,Artà,39.73805151031985,3.282253853176512,Entire home/apt,150,3,1,2016-07-06,0.12,1,89
16332632,"Coqueta casita de pueblo, planta completa",97642648,Xisco,,Artà,39.691684016562526,3.3499268914018723,Private room,34,1,0,,,1,88
10006045,"Country villa Ca’n González, Artá",4985887,Mallorca House Rent,,Artà,39.6944530852467,3.341131834690888,Entire home/apt,150,7,0,,,23,249
14232906,SUNSET,43337979,Top Villas Mallorca,,Artà,39.754410214928626,3.3149719747901076,Entire home/apt,802,7,0,,,224,236
7375073,Pedra i Flor,38637228,Petra Maria,,Artà,39.69320554452226,3.3512474676860875,Entire home/apt,58,3,2,2016-09-25,0.29,1,365
17249451,PENTHOUSE AT CENTER. GREAT TERRACE. CASTLE VIEWS.,9001423,Joan,,Artà,39.69411094264882,3.34912673388412,Entire home/apt,150,6,0,,,6,321
3367654,SLEEPING ON A SAILBOAT IN MALLORCA,16985675,Marc,,Artà,39.74600644218927,3.3752596498322553,Private room,130,1,1,2016-08-30,0.15,1,365
5321200,Casa de campo con piscina privada,24404232,Mpc,,Artà,39.69947286127797,3.342034043904637,Entire home/apt,247,7,0,,,19,294
405961,Oasis in the centre of the village,1968644,Antonia,,Artà,39.69405362188874,3.351902239613213,Private room,50,2,58,2016-11-05,1.01,3,352
14300613,Wonderful beach house,71600710,Marc,,Artà,39.738490539183914,3.281278503497725,Entire home/apt,98,5,1,2016-08-14,0.14,11,329
5654705,Estupenda casa familiar en la playa,29307067,Marta,,Artà,39.73806254747328,3.2779853888894164,Entire home/apt,80,3,17,2017-03-09,0.81,1,252
3943711,Newly built country house in Artà,7572808,Michael,,Artà,39.70319195658313,3.360853912677366,Entire home/apt,185,7,1,2015-08-16,0.05,52,62
14232861,CREMAT,43337979,Top Villas Mallorca,,Artà,39.6925345475985,3.3843464544269337,Entire home/apt,233,7,0,,,224,143
717251,EMBAT - 0081,3625030,Angela,,Artà,39.733496115266085,3.2616253806858118,Entire home/apt,138,7,0,,,752,149
16920209,Finca direkt am Meer,113003495,Matthias,,Artà,39.74721772408349,3.3007993095927084,Entire home/apt,480,5,0,,,1,261
13889983,Estrella de Mar,81580920,PlanetVillas Vacaciones,,Artà,39.737492509623216,3.278816154581768,Entire home/apt,86,1,0,,,104,245
14561692,Cabin in the woods,23884035,Anthony,,Artà,39.706408607241165,3.3327078853549574,Entire home/apt,70,3,5,2017-01-31,0.87,2,196
14232536,XISCO,43337979,Top Villas Mallorca,,Artà,39.683749509849974,3.3449895242535086,Entire home/apt,265,7,0,,,224,255
9644916,R.166 Quality villa near the sea,5558099,Anna&Marga,,Artà,39.734065612552634,3.2734871294206456,Entire home/apt,102,5,1,2016-04-01,0.09,129,314
14560058,Casa Stevens: Fantastic House By The Sea,90174240,Craig,,Artà,39.75239115736918,3.3153881158409186,Entire home/apt,109,4,0,,,1,253
8980011,Vintage Sailing Yacht 43 Ft,46920336,Karina,,Artà,39.736585912161004,3.2763534493472846,Entire home/apt,70,2,0,,,1,257
6563793,The best vacation home in Mallorca,9696238,Lluís,,Artà,39.693916679839134,3.3536999136710657,Entire home/apt,70,5,4,2015-10-19,0.20,1,334
8791965,FANTÁSTICO APARTAMENTO EN ARTÀ.,46075311,Manel,,Artà,39.69212574570104,3.3548443519675577,Entire home/apt,55,2,36,2017-01-04,2.18,1,296
7611991,"FeWo Bucht von Alcudia 6, 4 Pers.",13854562,Uwe,,Artà,39.732716458183944,3.2728888561469027,Entire home/apt,76,5,0,,,5,353
10495544,Zimmer zum Patio,22076862,Nicole,,Artà,39.69355221282413,3.354533324017888,Private room,35,3,15,2016-10-07,1.51,2,344
4399999,Summer house in Colonia Sant Pere,8864750,Lucia,,Artà,39.73447034169101,3.2735938286376394,Entire home/apt,145,5,2,2015-08-28,0.10,64,314
13747681,Preciosa casa en el casco viejo con jardin privado,66910673,Carlos,,Artà,39.69476928192106,3.3522893600090633,Private room,50,2,0,,,6,267
8234699,"Finca mit Pool, Klima & W-LAN",5069309,Simone,,Artà,39.67856029961999,3.3611135365213136,Entire home/apt,190,7,0,,,12,95
1339499,Tradición y encanto en Mallorca,7242631,Carme,,Artà,39.69385111136452,3.349712740646952,Entire home/apt,200,6,14,2017-01-06,0.33,1,287
7314162,Character Townhouse & lovely patio,38316030,Marta,,Artà,39.693018002133776,3.351930966868265,Entire home/apt,125,3,7,2016-09-24,0.38,1,73
13476125,Tapera,9914537,Tomas,,Artà,39.65216957405589,3.303740172715134,Entire home/apt,320,5,0,,,33,283
1705347,CENTRAL PENTHOUSE WITH CASTLE VIEWS,9001423,Joan,,Artà,39.6931775830139,3.3494065943965357,Entire home/apt,75,6,10,2017-02-19,0.25,6,352
16916569,Mallorca Finca mit großem Grundstück,51124694,Marieke,,Artà,39.70563777185747,3.3530178066738214,Entire home/apt,120,6,0,,,1,270
16262487,"Perfect house to relax, nice decora",3536154,Marblau,,Artà,39.73779180087258,3.2777321870584344,Entire home/apt,67,5,0,,,4,273
12689194,Ferienhaus mit Meer/Bergblick,4072949,Mallorca,,Artà,39.75395831561141,3.3185378062290116,Entire home/apt,298,7,1,2016-06-22,0.11,10,310
16784906,Apartament al  lloc mes tranquil de Mallorca,9855645,Antoni,,Artà,39.738476521694466,3.2818811888477204,Entire home/apt,49,3,0,,,1,298
6634296,Hogar del Arte en Arta,34725472,Laura,,Artà,39.69171661595607,3.3487739718041674,Private room,37,3,52,2016-09-19,2.57,1,365
10858383,Zimmer mit privater Terrasse,22076862,Nicole,,Artà,39.693559030751906,3.3544311138507834,Private room,50,3,11,2016-10-02,1.26,2,347
15441233,Villa with pool in Artà-ES CLAPER,10423099,Maria Jose,,Artà,39.700124135703724,3.3515582643735073,Entire home/apt,220,5,0,,,15,193
630669,Mallorca Green Apartment near beach,3135251,Jimena,,Artà,39.75406528266133,3.316672311909978,Entire home/apt,45,3,27,2017-01-08,0.60,1,221
13518017,Casa junto al mar en Colonia de Sant Pere,14215653,Toni,,Artà,39.73396669670121,3.2613064567384518,Entire home/apt,500,5,0,,,44,111
17341538,Schöne Wohnung in einem ruhigen Fischerdorf,117129420,Maria,,Artà,39.735562930147445,3.276998057520149,Entire home/apt,80,3,0,,,1,163
1449533,ENJOY LIFE!,7779167,Cecilia,,Artà,39.692491914631745,3.3500696532822123,Entire home/apt,85,7,7,2017-01-05,0.19,2,294
269882,In a scenically breathtaking ,1413212,Xesca,,Artà,39.735058517245456,3.2730748170974926,Entire home/apt,227,4,4,2016-06-28,0.10,1,281
16849664,Sa Carbona Villa Rural 6+2p Bellas Vistas-Piscina,99613016,Mallorca Privilege,,Artà,39.68600878115603,3.3253566704621242,Entire home/apt,214,5,0,,,16,122
4599589,Fantastic stone construction ,3960647,Catalina,,Artà,39.693269548195325,3.329036161476564,Entire home/apt,225,4,7,2016-10-21,0.33,1,80
7510740,Es una finca cercana a Arta,39342146,Carmen,,Artà,39.68802920282068,3.352780698038425,Entire home/apt,130,5,0,,,2,266
4725141,Charming Country House,24404232,Mpc,,Artà,39.678860619503,3.359882460389159,Entire home/apt,328,7,0,,,19,243
17275336,A PLACE TO BE,20725283,Sabine,,Artà,39.7393685802213,3.2812971473791372,Entire home/apt,190,7,0,,,1,308
989629,Ca Na Lluny,5433086,María,,Artà,39.749062965045276,3.410977422323255,Entire home/apt,255,7,3,2016-08-06,0.09,87,227
12162585,Bonita casa en un alcinar,7572808,Michael,,Artà,39.686211868529654,3.327390557430904,Entire home/apt,145,7,0,,,52,245
7508880,"FeWo Bucht von Alcudia 4, 4 Pers.",13854562,Uwe,,Artà,39.73357643523147,3.2747415842247998,Entire home/apt,76,5,3,2016-08-11,0.16,5,363
5313215,Hermosa casa de campo 3 min de Arta,24404232,Mpc,,Artà,39.68972910643641,3.353435821690129,Entire home/apt,256,1,0,,,19,246
17666424,"VILLA WITH PRIVATE POOL, SLEEPS 8, WIFI, BBQ",120252059,Ana P.,,Artà,39.72196075298948,3.2648096342567166,Entire home/apt,230,7,0,,,1,234
8490867,Tranquila casa de campo en arta,24404232,Mpc,,Artà,39.68199449584123,3.318419370626667,Shared room,105,1,0,,,19,365
13897500,Charmante Finca im Nordosten Mallorcas bei Arta,26169073,Uwe,,Artà,39.671008265398044,3.3738111984336148,Entire home/apt,49,3,11,2016-10-29,1.37,2,279
12095223,Special House near Sa Canova beach,13896940,Gustavo,,Artà,39.73093628557967,3.2604411128333064,Entire home/apt,159,4,0,,,1,328
16892597,Villa Cas Pere,35276177,5StarsHome,,Artà,39.738523407744694,3.2839699831922236,Entire home/apt,94,6,0,,,30,194
14680620,Finca for Friends of Nature (with Central Heating),91267381,Laura Maria,,Artà,39.71667892466214,3.350640964575729,Entire home/apt,120,3,1,2016-10-10,0.19,1,173
953465,House in Colònia de Sant Pere(Artà),4341429,Rafel,,Artà,39.73728388155873,3.280460331018203,Entire home/apt,120,7,5,2016-08-31,0.16,1,223
16550908,"""VILLA AZUCENA"" Colonya Sant Pere.",57101928,Lucia,,Artà,39.733776250349024,3.2623072353908156,Entire home/apt,180,3,0,,,18,73
723089,Can Miquel - 0042,3625030,Angela,,Artà,39.733160346812774,3.2595286008810946,Entire home/apt,103,7,1,2014-08-30,0.03,752,85
17467274,VILLA CON PISCINA MALLORCA,104750312,Monica,,Artà,39.703915022071165,3.3091666318080635,Entire home/apt,460,7,0,,,2,162
3148582,Cottage in Colonia de San Pedro,15985135,Gabriel,,Artà,39.73487260280504,3.2703345300565503,Entire home/apt,100,4,4,2017-01-06,0.48,1,297
17042130,Finca bei Artá für bis zu 10 Personen,111084961,Peter,,Artà,39.671380711960154,3.322965723931304,Entire home/apt,465,7,0,,,2,276
15756375,"Axilo: Pool, Rasenfläche, Spielplatz, Tischtennis",65697804,Ideal Property Mallorca,,Artà,39.68438938586056,3.351739485262111,Entire home/apt,182,7,0,,,84,108
13539068,Mallorquinisches Ferienhaus am Meer!,7907726,Mallorca,,Artà,39.73239174894608,3.258371477288968,Entire home/apt,160,3,1,2016-07-27,0.13,5,364
4721625,"Apartm.-Finca,Pool,Blick,Ruhe,Meer!",24390136,Daniela,,Artà,39.702732540412235,3.3420313722982717,Entire home/apt,87,3,1,2015-09-16,0.05,1,235
5388057,Hermosa casa de campo 3 min de Arta,24404232,Mpc,,Artà,39.70165871467285,3.366488215158545,Entire home/apt,177,7,0,,,19,295
15599232,ERES,43337979,Top Villas Mallorca,,Artà,39.69836169298753,3.327095757370262,Entire home/apt,281,7,0,,,224,114
17237200,Sa Creu Vella. Finca con piscina Ca na Creu Vella,14790157,Vero,,Artà,39.69262697684795,3.3539729950179384,Entire home/apt,165,3,0,,,11,303
13665461,Finca Son Sureda,79451862,Pablo,,Artà,39.70177642673566,3.325143803536362,Entire home/apt,355,7,0,,,1,228
6751932,AGRADABLE FINCA A 1 KM DE ARTA,24404232,Mpc,,Artà,39.696516887113816,3.3496226582183453,Entire home/apt,128,3,2,2015-08-11,0.10,19,323
9536567,Finca Amarilla,9276408,Dawna,,Artà,39.69129521167794,3.371444574954421,Entire home/apt,286,1,1,2016-05-15,0.10,1,0
4609467,Beautiful Farmhouse for rent ,23884035,Anthony,,Artà,39.71319304104546,3.3302687210258735,Entire home/apt,295,4,6,2016-09-12,0.64,2,331
5472666,CASA DE CAMPO CON ENCANTO ESPECIAL,24404232,Mpc,,Artà,39.68746938604533,3.3378103725684127,Entire home/apt,249,6,1,2015-08-01,0.05,19,332
14189955,Del mar 37 | Mallorca | Colonia de Sant Pere,86027809,Del Mar 37,,Artà,39.73789062961111,3.283036138483006,Entire home/apt,252,6,0,,,1,294
12944150,apto azul,71106267,Guy,,Artà,39.75253308801898,3.3157611746296003,Entire home/apt,70,4,7,2016-10-13,0.73,2,300
2752659,Country House 2 km from Arta.,14080354,Bartomeu,,Artà,39.679820520988,3.365071011651897,Private room,40,1,38,2016-10-01,1.10,1,325
950280,NUEVO!!! Estudio en centro de Arta!,5141722,Mariabel,,Artà,39.695394379479076,3.3487596670063375,Entire home/apt,55,3,20,2016-11-04,0.94,2,365
8601888,Finca con acceso playa virgen 12PAX,14399628,Coldwell Banker Previews Binimarina,,Artà,39.70426114949869,3.2536980256145718,Entire home/apt,636,5,0,,,20,297
12927156,AT CENTER. MAIN STREET. CASTLE VIEWS. AMENITIES.,9001423,Joan,,Artà,39.69255334048762,3.3493567110550906,Entire home/apt,75,6,5,2016-10-26,0.66,6,346
3851367,CASA CON PISCINA A 300 M. DEL MAR,19821841,Pere Miquel,,Artà,39.753100285757355,3.316375520426813,Entire home/apt,90,3,40,2016-11-05,1.30,1,285
15123481,LUXURY AND CALM,5874106,Miquel,,Artà,39.720974676596995,3.310630479894589,Entire home/apt,200,6,0,,,13,341
2192896,Landhaus mit Naturschwimmteich,10543258,Viola,,Artà,39.6701475079902,3.317481779364392,Entire home/apt,120,5,7,2015-10-03,0.21,4,238
13090782,"Finca ""Sa Granja"" entre Artà y Son Servera",24404232,Mpc,,Artà,39.68059408684519,3.349559232220806,Entire home/apt,160,6,1,2016-08-09,0.14,19,345
10778152,M2F1870 Finca bei Arta; max. 4 Pers,44724482,Mathias,,Artà,39.694059955080554,3.349746063756646,Entire home/apt,135,5,0,,,79,209
6286354,Ferienwohnung mit Gemeinschaftspool,4072949,Mallorca,,Capdepera,39.71076694239012,3.453236849170368,Entire home/apt,100,5,1,2015-08-11,0.05,10,74
12877487,Chalet con vistas a la montaña en Canyamel,41137810,Pedro Juan,,Capdepera,39.65967316518963,3.4393679819948773,Entire home/apt,70,6,0,,,1,201
16296139,Gigantische Aussicht auf Meer und Hafen! (7005),3001131,Frank,,Capdepera,39.71226232912769,3.464993255677824,Entire home/apt,90,7,0,,,17,207
13609546,Beautiful Countryhouse near the beach,78767770,Julia,,Capdepera,39.73099015174492,3.4289045819956674,Entire home/apt,159,5,1,2016-07-13,0.12,1,83
5764101,Casa con vistas al mar y la montaña,29669331,Exclusive,,Capdepera,39.74652360301158,3.4291284186957767,Entire home/apt,295,5,1,2016-06-13,0.11,16,228
6931686,Süßes kleines Appartment (P9),14537780,Daniel,,Capdepera,39.711225612547004,3.4605482639306775,Entire home/apt,70,1,8,2016-09-11,0.45,3,350
14175214,House for 12 people in Cala Mesquida with sea view,33963368,Carolina,,Capdepera,39.74519339751296,3.4310704556794707,Entire home/apt,683,6,0,,,53,76
10578294,M2F1320 Finca Cala Mesquida; max. 8,44724482,Mathias,,Capdepera,39.74574646689306,3.4293303140503144,Entire home/apt,255,5,0,,,79,365
11071591,M2F1930 Finca Cala Mesquida;max.4 P,44724482,Mathias,,Capdepera,39.74352836473708,3.4298023887851796,Entire home/apt,90,5,0,,,79,289
13539377,Chalet con Piscina jacuzzi a 500m de la playa,50911090,Miguel,,Capdepera,39.70584510216897,3.4534466697503654,Entire home/apt,150,4,2,2016-07-10,0.22,2,230
13663199,Casa Agulla,24853358,Easyvillasmallorca,,Capdepera,39.72084754899431,3.4579828321973407,Entire home/apt,253,7,0,,,41,143
14078789,Moderne Hafenwohnung mit Meerblick,103707919,Ben Von Fewollorca,,Capdepera,39.71045392246555,3.4647775282263527,Entire home/apt,179,5,0,,,56,269
14393785,M2P2370 FeWo in Cala Ratjada; max. 3 Pers.,44724482,Mathias,,Capdepera,39.71980745012573,3.4625754039896073,Entire home/apt,99,5,0,,,79,364
15627463,M2P2710 FeWo mit Pool Cala Ratjada; max. 4 Pers.,44724482,Mathias,,Capdepera,39.72032032639201,3.46431194891384,Entire home/apt,169,5,0,,,79,265
16114033,Ferienwohnung Lena,103707919,Ben Von Fewollorca,,Capdepera,39.71222632106976,3.464927454110918,Entire home/apt,121,5,0,,,56,316
16248076,Vintago - hugh house next to Canyamel,3296019,Marc,,Capdepera,39.65990990691011,3.437459906025909,Entire home/apt,199,5,0,,,87,278
14782949,Room on the hillside with seaview,92279989,Susah,,Capdepera,39.64932290865037,3.4304175756160755,Private room,50,1,2,2016-09-25,0.33,1,313
